Year,State,NMFS Name,Spatial,Pounds,Dollars,Collection,Confidentiality
2003,HAWAII,"MARLIN, BLUE ",,"952,069","823,022",Commercial,Public
2003,HAWAII,"MULLET, STRIPED ",,"8,998","30,205",Commercial,Public
2003,HAWAII,MULLETS **,,82,182,Commercial,Public
2003,HAWAII,OCTOPUSES **,,"25,007","72,050",Commercial,Public
2003,HAWAII,OILFISH ,,"278,118","417,332",Commercial,Public
2003,HAWAII,OPAH ,,"1,095,520","1,509,402",Commercial,Public
2003,HAWAII,PARROTFISHES **,,"67,124","168,101",Commercial,Public
2003,HAWAII,POMFRETS **,,"458,541","776,855",Commercial,Public
2003,HAWAII,RUDDERFISH **,,"20,098","22,444",Commercial,Public
2003,HAWAII,"RUNNER, RAINBOW ",,"4,845","7,577",Commercial,Public
2003,HAWAII,SAILFISH ,,"3,493","2,678",Commercial,Public
2003,HAWAII,"SCAD, BIGEYE ",,"326,033","508,276",Commercial,Public
2003,HAWAII,"SCAD, MACKEREL ",,"245,376","473,127",Commercial,Public
2003,HAWAII,SCORPIONFISHES **,,"3,380","13,115",Commercial,Public
2003,HAWAII,SEAWEED,,"12,298","83,534",Commercial,Public
2003,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"2,786",312,Commercial,Public
2003,HAWAII,"SHARKS, MAKO **",,"189,564","78,869",Commercial,Public
2003,HAWAII,"SHARKS, THRESHER **",,"96,424","28,466",Commercial,Public
2003,HAWAII,"SHRIMP, MARINE **",,"1,620","9,173",Commercial,Public
2003,HAWAII,"SNAPPER, GLASSEYE ",,"6,005","18,636",Commercial,Public
2003,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"353,241","1,660,807",Commercial,Public
2003,HAWAII,SPEARFISHES **,,"516,920","265,102",Commercial,Public
2003,HAWAII,"SQUID, JUMBO ",,"3,290","5,647",Commercial,Public
2003,HAWAII,SQUIRRELFISHES **,,"46,267","151,864",Commercial,Public
2003,HAWAII,STRIPED MARLIN,,"1,370,255","1,155,267",Commercial,Public
2003,HAWAII,"SUNFISH, OCEAN ",,7,1,Commercial,Public
2003,HAWAII,SURGEONFISHES **,,"111,098","164,266",Commercial,Public
2003,HAWAII,SWORDFISH ,,"323,506","705,381",Commercial,Public
2003,HAWAII,"TENPOUNDER, HAWAIIAN",,527,608,Commercial,Public
2003,HAWAII,THREADFINS **,,263,756,Commercial,Public
2003,HAWAII,TILAPIAS **,,889,"1,418",Commercial,Public
2003,HAWAII,TRIGGERFISHES **,,"2,534","2,804",Commercial,Public
2003,HAWAII,"TUNA, ALBACORE ",,"1,341,084","1,561,017",Commercial,Public
2003,HAWAII,"TUNA, BIGEYE ",,"8,258,716","25,779,265",Commercial,Public
2003,HAWAII,"TUNA, KAWAKAWA ",,"3,924","4,019",Commercial,Public
2003,HAWAII,"TUNA, SKIPJACK ",,"1,329,888","1,329,788",Commercial,Public
2003,HAWAII,"TUNA, YELLOWFIN ",,"3,415,046","8,618,434",Commercial,Public
2003,HAWAII,TUNAS **,,"14,883","62,135",Commercial,Public
2003,HAWAII,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",,49,114,Commercial,Public
2003,HAWAII,"VERTEBRATES, JAWED",,"15,552","48,451",Commercial,Public
2003,HAWAII,WAHOO ,,"980,639","1,899,884",Commercial,Public
2002,HAWAII,ALFONSINO ,,11,32,Commercial,Public
2002,HAWAII,"BARRACUDAS, SPHYRAENIDAE (FAMILY) **",,"19,899","19,852",Commercial,Public
2002,HAWAII,BILLFISHES **,,654,894,Commercial,Public
2002,HAWAII,BLACK MARLIN,,"7,932","9,201",Commercial,Public
2002,HAWAII,"BUTTERFLYFISHES, CHAETODONTIDAE (FAMILY) **",,317,254,Commercial,Public
2002,HAWAII,"CRABS, DECAPODA (ORDER) **",,"11,321","43,859",Commercial,Public
2002,HAWAII,CRUSTACEANS **,,"3,936","108,240",Commercial,Public
2002,HAWAII,"CUCUMBERS, SEA **",,196,699,Commercial,Public
2002,HAWAII,DOLPHINFISH ,,"1,367,673","2,608,540",Commercial,Public
2002,HAWAII,EELS **,,768,966,Commercial,Public
2002,HAWAII,EMPERORS **,,"3,254","9,056",Commercial,Public
2002,HAWAII,ESCOLAR ,,"3,972","3,986",Commercial,Public
2002,HAWAII,FLYINGFISHES **,,4,7,Commercial,Public
2002,HAWAII,GOATFISHES **,,"59,078","167,795",Commercial,Public
2002,HAWAII,"GROUPERS, SERRANIDAE (FAMILY) **",,"37,563","153,753",Commercial,Public
2002,HAWAII,"JACK, ALMACO ",,966,883,Commercial,Public
2002,HAWAII,"JACK, BLACK ",,"4,084","6,185",Commercial,Public
2002,HAWAII,JACKS **,,"56,784","97,886",Commercial,Public
2002,HAWAII,"JOBFISH, GREEN /UKU ",,"112,586","272,819",Commercial,Public
2002,HAWAII,"LEATHERSKIN, LARGEMOUTHED ",,301,458,Commercial,Public
2002,HAWAII,LIMPETS **,,"8,106","65,363",Commercial,Public
2002,HAWAII,"LOBSTER, BANDED SPINY ",,"9,527","121,060",Commercial,Public
2002,HAWAII,"LOBSTERS, SLIPPER **",,58,496,Commercial,Public
2002,HAWAII,"MACKEREL, FRIGATE ",,84,129,Commercial,Public
2002,HAWAII,"MARLIN, BLUE ",,"868,147","1,012,103",Commercial,Public
2002,HAWAII,"MULLET, STRIPED ",,"7,454","24,182",Commercial,Public
2002,HAWAII,MULLETS **,,160,362,Commercial,Public
2002,HAWAII,OCTOPUSES **,,"23,952","69,328",Commercial,Public
2002,HAWAII,OILFISH ,,"203,333","289,734",Commercial,Public
2002,HAWAII,OPAH ,,"912,187","1,219,467",Commercial,Public
2002,HAWAII,PARROTFISHES **,,"48,844","123,909",Commercial,Public
2002,HAWAII,POMFRETS **,,"489,784","675,049",Commercial,Public
2002,HAWAII,RUDDERFISH **,,"26,670","27,717",Commercial,Public
2002,HAWAII,"RUNNER, RAINBOW ",,"4,445","5,867",Commercial,Public
2002,HAWAII,SAILFISH ,,"11,002","15,415",Commercial,Public
2002,HAWAII,"SCAD, BIGEYE ",,"282,803","529,900",Commercial,Public
2002,HAWAII,"SCAD, MACKEREL ",,"245,056","460,455",Commercial,Public
2002,HAWAII,SCORPIONFISHES **,,"2,759","11,711",Commercial,Public
2002,HAWAII,SEAWEED,,"14,672","109,332",Commercial,Public
2002,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"1,188",367,Commercial,Public
2002,HAWAII,"SHARKS, MAKO **",,"176,232","80,932",Commercial,Public
2002,HAWAII,"SHARKS, THRESHER **",,"81,362","26,198",Commercial,Public
2002,HAWAII,"SHRIMP, MARINE **",,449,"3,366",Commercial,Public
2002,HAWAII,"SNAPPER, GLASSEYE ",,"3,726","10,137",Commercial,Public
2002,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"399,830","1,764,620",Commercial,Public
2002,HAWAII,SPEARFISHES **,,"313,627","268,925",Commercial,Public
2002,HAWAII,"SQUID, JUMBO ",,"2,189","5,373",Commercial,Public
2002,HAWAII,SQUIRRELFISHES **,,"50,963","168,203",Commercial,Public
2002,HAWAII,STRIPED MARLIN,,"611,826","981,544",Commercial,Public
2002,HAWAII,SURGEONFISHES **,,"131,872","181,326",Commercial,Public
2002,HAWAII,SWORDFISH ,,"707,787","1,381,363",Commercial,Public
2002,HAWAII,"TENPOUNDER, HAWAIIAN",,138,158,Commercial,Public
2002,HAWAII,THREADFINS **,,166,752,Commercial,Public
2002,HAWAII,TILAPIAS **,,373,746,Commercial,Public
2002,HAWAII,TRIGGERFISHES **,,"2,370","3,252",Commercial,Public
2002,HAWAII,"TUNA, ALBACORE ",,"1,640,907","1,925,403",Commercial,Public
2002,HAWAII,"TUNA, BIGEYE ",,"10,628,443","28,467,787",Commercial,Public
2002,HAWAII,"TUNA, KAWAKAWA ",,"8,839","8,719",Commercial,Public
2002,HAWAII,"TUNA, SKIPJACK ",,"949,209","1,205,652",Commercial,Public
2002,HAWAII,"TUNA, YELLOWFIN ",,"2,608,935","5,913,167",Commercial,Public
2002,HAWAII,TUNAS **,,"1,812","10,482",Commercial,Public
2002,HAWAII,"VERTEBRATES, JAWED",,"20,384","51,554",Commercial,Public
2002,HAWAII,WAHOO ,,"654,987","1,441,006",Commercial,Public
2001,HAWAII,CRUSTACEANS **,,"57,372","617,329",Commercial,Public
2001,HAWAII,"LOBSTER, BANDED SPINY ",,"7,964","96,094",Commercial,Public
2001,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"320,902","143,010",Commercial,Public
2001,HAWAII,"SHRIMPS, PENAEOID **",,"7,554","62,922",Commercial,Public
2001,HAWAII,"SNAPPER, RED ",,"304,217","1,349,890",Commercial,Public
2001,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"275,664","643,556",Commercial,Public
2001,HAWAII,SPEARFISHES **,,"552,000","668,000",Commercial,Public
2001,HAWAII,SWORDFISH ,,"679,746","1,340,509",Commercial,Public
2001,HAWAII,"TUNA, ALBACORE ",,"3,111,763","4,379,888",Commercial,Public
2001,HAWAII,"TUNA, BIGEYE ",,"6,388,583","22,254,758",Commercial,Public
2001,HAWAII,"TUNA, BLUEFIN PACIFIC ",,"2,000","22,000",Commercial,Public
2001,HAWAII,"TUNA, SKIPJACK ",,"1,771,530","2,134,438",Commercial,Public
2001,HAWAII,"TUNA, YELLOWFIN ",,"3,859,490","9,899,609",Commercial,Public
2001,HAWAII,TUNAS **,,"10,240","12,431",Commercial,Public
2001,HAWAII,"VERTEBRATES, JAWED",,"6,521,446","10,937,012",Commercial,Public
2000,HAWAII,CRUSTACEANS **,,"57,848","211,467",Commercial,Public
2000,HAWAII,"LOBSTER, BANDED SPINY ",,"10,394","121,196",Commercial,Public
2000,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"3,300,200","863,318",Commercial,Public
2000,HAWAII,"SHRIMPS, PENAEOID **",,886,"5,938",Commercial,Public
2000,HAWAII,"SNAPPER, RED ",,"420,815","1,959,380",Commercial,Public
2000,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"326,845","786,091",Commercial,Public
2000,HAWAII,SPEARFISHES **,,"271,001","328,000",Commercial,Public
2000,HAWAII,SWORDFISH ,,"6,521,184","12,794,362",Commercial,Public
2000,HAWAII,"TUNA, ALBACORE ",,"2,288,550","3,350,405",Commercial,Public
2000,HAWAII,"TUNA, BIGEYE ",,"6,170,906","21,445,144",Commercial,Public
2000,HAWAII,"TUNA, BLUEFIN PACIFIC ",,"8,000","86,000",Commercial,Public
2000,HAWAII,"TUNA, SKIPJACK ",,"1,653,920","2,061,350",Commercial,Public
2000,HAWAII,"TUNA, YELLOWFIN ",,"4,808,084","12,611,257",Commercial,Public
2000,HAWAII,TUNAS **,,"6,702","10,273",Commercial,Public
2000,HAWAII,"VERTEBRATES, JAWED",,"6,685,995","11,813,223",Commercial,Public
1999,HAWAII,CORALS **,,"2,848","71,401",Commercial,Public
1999,HAWAII,CRUSTACEANS **,,"218,438","873,057",Commercial,Public
1999,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"142,652","1,021,509",Commercial,Public
1999,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"6,307,786","1,543,476",Commercial,Public
1999,HAWAII,"SHRIMPS, PENAEOID **",,"19,038","117,260",Commercial,Public
1999,HAWAII,"SNAPPER, RED ",,"386,362","1,726,918",Commercial,Public
1999,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"339,798","792,736",Commercial,Public
1999,HAWAII,SPEARFISHES **,,"472,000","397,000",Commercial,Public
1999,HAWAII,SWORDFISH ,,"6,847,322","12,950,478",Commercial,Public
1999,HAWAII,"TUNA, ALBACORE ",,"3,872,494","4,366,846",Commercial,Public
1999,HAWAII,"TUNA, BIGEYE ",,"6,152,197","20,322,741",Commercial,Public
1999,HAWAII,"TUNA, BLUEFIN PACIFIC ",,"23,000","151,000",Commercial,Public
1999,HAWAII,"TUNA, SKIPJACK ",,"1,943,872","2,435,701",Commercial,Public
1999,HAWAII,"TUNA, YELLOWFIN ",,"3,062,896","6,714,291",Commercial,Public
1999,HAWAII,TUNAS **,,"5,960","7,581",Commercial,Public
1999,HAWAII,"VERTEBRATES, JAWED",,"7,110,177","11,064,523",Commercial,Public
1998,HAWAII,CORALS **,,30,"1,800",Commercial,Public
1998,HAWAII,CRUSTACEANS **,,"187,000","756,000",Commercial,Public
1998,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"126,000","880,000",Commercial,Public
1998,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"6,222,000","1,540,000",Commercial,Public
1998,HAWAII,"SHRIMPS, PENAEOID **",,"146,000","636,000",Commercial,Public
1998,HAWAII,"SNAPPER, RED ",,"346,000","1,530,000",Commercial,Public
1998,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"120,000","336,000",Commercial,Public
1998,HAWAII,SPEARFISHES **,,"296,000","174,000",Commercial,Public
1998,HAWAII,SWORDFISH ,,"7,202,000","11,961,000",Commercial,Public
1998,HAWAII,"TUNA, ALBACORE ",,"3,003,000","3,574,000",Commercial,Public
1998,HAWAII,"TUNA, BIGEYE ",,"7,407,000","21,476,000",Commercial,Public
1998,HAWAII,"TUNA, BLUEFIN PACIFIC ",,"36,000","253,000",Commercial,Public
1998,HAWAII,"TUNA, SKIPJACK ",,"1,084,000","1,403,000",Commercial,Public
1998,HAWAII,"TUNA, YELLOWFIN ",,"3,456,000","7,405,000",Commercial,Public
1998,HAWAII,TUNAS **,,"1,000","3,000",Commercial,Public
1998,HAWAII,"VERTEBRATES, JAWED",,"6,794,000","10,136,000",Commercial,Public
1997,HAWAII,CORALS **,,"2,000","41,000",Commercial,Public
1997,HAWAII,CRUSTACEANS **,,"78,000","296,000",Commercial,Public
1997,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"197,000","1,240,000",Commercial,Public
1997,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"5,012,000","2,001,000",Commercial,Public
1997,HAWAII,"SHRIMPS, PENAEOID **",,"34,000","170,000",Commercial,Public
1997,HAWAII,"SNAPPER, RED ",,"413,000","1,923,000",Commercial,Public
1997,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"89,000","259,000",Commercial,Public
1997,HAWAII,SPEARFISHES **,,"220,000","190,000",Commercial,Public
1997,HAWAII,SWORDFISH ,,"6,361,000","14,060,000",Commercial,Public
1997,HAWAII,"TUNA, ALBACORE ",,"4,083,000","4,883,000",Commercial,Public
1997,HAWAII,"TUNA, BIGEYE ",,"5,778,000","17,923,000",Commercial,Public
1997,HAWAII,"TUNA, BLUEFIN PACIFIC ",,"50,000","780,000",Commercial,Public
1997,HAWAII,"TUNA, SKIPJACK ",,"2,472,000","3,191,000",Commercial,Public
1997,HAWAII,"TUNA, YELLOWFIN ",,"4,810,000","11,775,000",Commercial,Public
1997,HAWAII,TUNAS **,,"9,000","13,000",Commercial,Public
1997,HAWAII,"VERTEBRATES, JAWED",,"6,960,000","9,948,000",Commercial,Public
1996,HAWAII,BILLFISHES **,,"2,806,000","2,480,000",Commercial,Public
1996,HAWAII,CORALS **,,"1,000","27,000",Commercial,Public
1996,HAWAII,CRUSTACEANS **,,"72,000","276,000",Commercial,Public
1996,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"212,000","1,495,000",Commercial,Public
1996,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"4,472,000","1,051,000",Commercial,Public
1996,HAWAII,"SHRIMPS, PENAEID **",,"32,000","160,000",Commercial,Public
1996,HAWAII,"SNAPPER, RED ",,"473,000","2,089,000",Commercial,Public
1996,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"173,000","476,000",Commercial,Public
1996,HAWAII,SPEARFISHES **,,"210,000","230,000",Commercial,Public
1996,HAWAII,SWORDFISH ,,"5,871,000","13,869,000",Commercial,Public
1996,HAWAII,"TUNA, ALBACORE ",,"2,951,000","3,023,000",Commercial,Public
1996,HAWAII,"TUNA, BIGEYE ",,"5,233,000","20,008,000",Commercial,Public
1996,HAWAII,"TUNA, BLUEFIN PACIFIC ",,"60,000","1,040,000",Commercial,Public
1996,HAWAII,"TUNA, SKIPJACK ",,"2,192,000","2,920,000",Commercial,Public
1996,HAWAII,"TUNA, YELLOWFIN ",,"3,674,000","8,905,000",Commercial,Public
1996,HAWAII,TUNAS **,,"9,000","13,000",Commercial,Public
1996,HAWAII,"VERTEBRATES, JAWED",,"3,429,000","6,226,000",Commercial,Public
1995,HAWAII,BILLFISHES **,,"3,015,000","2,920,000",Commercial,Public
1995,HAWAII,CORALS **,,"6,000","123,000",Commercial,Public
1995,HAWAII,CRUSTACEANS **,,"56,000","216,000",Commercial,Public
1995,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"45,000","274,000",Commercial,Public
1995,HAWAII,SAILFISH ,,"46,000","36,000",Commercial,Public
1995,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"2,575,000","902,000",Commercial,Public
1995,HAWAII,"SHRIMPS, PENAEID **",,"53,000","269,000",Commercial,Public
1995,HAWAII,"SNAPPER, RED ",,"533,000","2,097,000",Commercial,Public
1995,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"221,000","614,000",Commercial,Public
1995,HAWAII,SPEARFISHES **,,"310,000","240,000",Commercial,Public
1995,HAWAII,SWORDFISH ,,"5,882,000","12,893,000",Commercial,Public
1995,HAWAII,"TUNA, ALBACORE ",,"2,257,000","2,633,000",Commercial,Public
1995,HAWAII,"TUNA, BIGEYE ",,"4,746,000","16,070,000",Commercial,Public
1995,HAWAII,"TUNA, BLUEFIN PACIFIC ",,"50,000","1,090,000",Commercial,Public
1995,HAWAII,"TUNA, SKIPJACK ",,"1,603,000","1,950,000",Commercial,Public
1995,HAWAII,"TUNA, YELLOWFIN ",,"4,541,000","10,685,000",Commercial,Public
1995,HAWAII,TUNAS **,,"12,000","14,000",Commercial,Public
1995,HAWAII,"VERTEBRATES, JAWED",,"3,941,000","6,821,000",Commercial,Public
1994,HAWAII,BILLFISHES **,,"2,147,000","2,767,000",Commercial,Public
1994,HAWAII,CORALS **,,"4,000","77,000",Commercial,Public
1994,HAWAII,CRUSTACEANS **,,"100,000","370,000",Commercial,Public
1994,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"114,000","678,000",Commercial,Public
1994,HAWAII,SAILFISH ,,"1,000","1,000",Commercial,Public
1994,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"1,803,000","384,000",Commercial,Public
1994,HAWAII,"SHRIMPS, PENAEID **",,"63,000","326,000",Commercial,Public
1994,HAWAII,"SNAPPER, RED ",,"420,000","1,837,000",Commercial,Public
1994,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"117,000","340,000",Commercial,Public
1994,HAWAII,SPEARFISHES **,,"164,000","159,000",Commercial,Public
1994,HAWAII,SWORDFISH ,,"7,418,000","16,923,000",Commercial,Public
1994,HAWAII,"TUNA, ALBACORE ",,"1,415,000","1,796,000",Commercial,Public
1994,HAWAII,"TUNA, BIGEYE ",,"4,651,000","18,146,000",Commercial,Public
1994,HAWAII,"TUNA, BLUEFIN PACIFIC ",,"94,000","1,109,000",Commercial,Public
1994,HAWAII,"TUNA, SKIPJACK ",,"1,310,000","2,058,000",Commercial,Public
1994,HAWAII,"TUNA, YELLOWFIN ",,"3,732,000","9,255,000",Commercial,Public
1994,HAWAII,TUNAS **,,"23,000","32,000",Commercial,Public
1994,HAWAII,"VERTEBRATES, JAWED",,"3,514,000","6,193,000",Commercial,Public
1993,HAWAII,BILLFISHES **,,"2,918,000","3,046,000",Commercial,Public
1993,HAWAII,CORALS **,,"1,000","17,000",Commercial,Public
1993,HAWAII,CRUSTACEANS **,,"1,151,000","2,022,000",Commercial,Public
1993,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"3,000","22,000",Commercial,Public
1993,HAWAII,"SEA BASS, GIANT ",,"154,000","435,000",Commercial,Public
1993,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"2,605,000","2,916,000",Commercial,Public
1993,HAWAII,"SHRIMPS, PENAEID **",,"32,000","163,000",Commercial,Public
1993,HAWAII,"SNAPPER, RED ",,"183,000","880,000",Commercial,Public
1993,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"644,000","2,453,000",Commercial,Public
1993,HAWAII,"SQUIDS, LOLIGINIDAE **",,"2,000","5,000",Commercial,Public
1993,HAWAII,SWORDFISH ,,"13,486,000","26,893,000",Commercial,Public
1993,HAWAII,"TUNA, ALBACORE ",,"1,204,000","1,434,000",Commercial,Public
1993,HAWAII,"TUNA, BIGEYE ",,"4,200,000","14,430,000",Commercial,Public
1993,HAWAII,"TUNA, SKIPJACK ",,"2,396,000","2,808,000",Commercial,Public
1993,HAWAII,"TUNA, YELLOWFIN ",,"3,710,000","8,184,000",Commercial,Public
1993,HAWAII,"VERTEBRATES, JAWED",,"1,893,000","3,374,000",Commercial,Public
1992,HAWAII,BILLFISHES **,,"2,650,000","3,174,000",Commercial,Public
1992,HAWAII,CORALS **,,"2,000","40,000",Commercial,Public
1992,HAWAII,CRUSTACEANS **,,"205,000","848,000",Commercial,Public
1992,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"323,000","1,680,000",Commercial,Public
1992,HAWAII,"SEA BASS, GIANT ",,"81,000","225,000",Commercial,Public
1992,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"474,000","474,000",Commercial,Public
1992,HAWAII,"SHRIMPS, PENAEID **",,"3,000","12,000",Commercial,Public
1992,HAWAII,"SNAPPER, RED ",,"143,000","694,000",Commercial,Public
1992,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"625,000","1,650,000",Commercial,Public
1992,HAWAII,"SQUIDS, LOLIGINIDAE **",,"21,000","45,000",Commercial,Public
1992,HAWAII,SWORDFISH ,,"10,883,000","31,670,000",Commercial,Public
1992,HAWAII,"TUNA, ALBACORE ",,"925,000","1,036,000",Commercial,Public
1992,HAWAII,"TUNA, BIGEYE ",,"3,900,000","14,118,000",Commercial,Public
1992,HAWAII,"TUNA, SKIPJACK ",,"1,987,000","2,782,000",Commercial,Public
1992,HAWAII,"TUNA, YELLOWFIN ",,"2,689,000","6,185,000",Commercial,Public
1992,HAWAII,"VERTEBRATES, JAWED",,"2,982,000","5,586,000",Commercial,Public
1991,HAWAII,BILLFISHES **,,"3,015,000","2,779,000",Commercial,Public
1991,HAWAII,CRUSTACEANS **,,"18,000","90,000",Commercial,Public
1991,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"193,000","1,084,000",Commercial,Public
1991,HAWAII,SAILFISH ,,"18,000","16,000",Commercial,Public
1991,HAWAII,"SEA BASS, GIANT ",,"119,000","382,000",Commercial,Public
1991,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"275,000","151,000",Commercial,Public
1991,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"705,000","3,405,000",Commercial,Public
1991,HAWAII,SPEARFISHES **,,"259,000","233,000",Commercial,Public
1991,HAWAII,SWORDFISH ,,"8,710,000","18,727,000",Commercial,Public
1991,HAWAII,"TUNA, ALBACORE ",,"699,000","909,000",Commercial,Public
1991,HAWAII,"TUNA, BIGEYE ",,"3,400,000","12,750,000",Commercial,Public
1991,HAWAII,"TUNA, BLUEFIN PACIFIC ",,"5,000","35,000",Commercial,Public
1991,HAWAII,"TUNA, SKIPJACK ",,"2,579,000","3,006,000",Commercial,Public
1991,HAWAII,"TUNA, YELLOWFIN ",,"1,743,000","4,794,000",Commercial,Public
1991,HAWAII,TUNAS **,,"86,000","73,000",Commercial,Public
1991,HAWAII,"VERTEBRATES, JAWED",,"5,838,000","9,268,000",Commercial,Public
1990,HAWAII,BILLFISHES **,,"2,843,000","3,383,000",Commercial,Public
1990,HAWAII,CRUSTACEANS **,,"449,000","1,933,000",Commercial,Public
1990,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"794,000","4,390,000",Commercial,Public
1990,HAWAII,SAILFISH ,,"10,000","10,000",Commercial,Public
1990,HAWAII,"SEA BASS, GIANT ",,"132,000","290,000",Commercial,Public
1990,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"241,000","140,000",Commercial,Public
1990,HAWAII,"SNAPPER, RED ",,"553,000","2,296,000",Commercial,Public
1990,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"624,000","1,541,000",Commercial,Public
1990,HAWAII,SPEARFISHES **,,"144,000","204,000",Commercial,Public
1990,HAWAII,SWORDFISH ,,"3,518,000","7,882,000",Commercial,Public
1990,HAWAII,"TUNA, ALBACORE ",,"476,000","714,000",Commercial,Public
1990,HAWAII,"TUNA, BIGEYE ",,"3,689,000","13,281,000",Commercial,Public
1990,HAWAII,"TUNA, SKIPJACK ",,"2,141,000","4,346,000",Commercial,Public
1990,HAWAII,"TUNA, YELLOWFIN ",,"7,880,000","19,700,000",Commercial,Public
1990,HAWAII,TUNAS **,,"16,000","51,000",Commercial,Public
1990,HAWAII,"VERTEBRATES, JAWED",,"3,072,000","4,848,000",Commercial,Public
1989,HAWAII,BILLFISHES **,,"3,051,000","2,654,000",Commercial,Public
1989,HAWAII,CRUSTACEANS **,,"571,000","2,259,000",Commercial,Public
1989,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"1,276,000","5,674,000",Commercial,Public
1989,HAWAII,SAILFISH ,,"6,000","8,000",Commercial,Public
1989,HAWAII,"SEA BASS, GIANT ",,"94,000","242,000",Commercial,Public
1989,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"220,000","119,000",Commercial,Public
1989,HAWAII,"SNAPPER, RED ",,"750,000","2,697,000",Commercial,Public
1989,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"564,000","1,392,000",Commercial,Public
1989,HAWAII,SPEARFISHES **,,"315,000","324,000",Commercial,Public
1989,HAWAII,SWORDFISH ,,"629,000","1,365,000",Commercial,Public
1989,HAWAII,"TUNA, ALBACORE ",,"601,000","744,000",Commercial,Public
1989,HAWAII,"TUNA, BIGEYE ",,"3,424,000","11,859,000",Commercial,Public
1989,HAWAII,"TUNA, SKIPJACK ",,"3,347,000","3,621,000",Commercial,Public
1989,HAWAII,"TUNA, YELLOWFIN ",,"6,688,000","10,050,000",Commercial,Public
1989,HAWAII,TUNAS **,,"16,000","19,000",Commercial,Public
1989,HAWAII,"VERTEBRATES, JAWED",,"2,845,000","4,082,000",Commercial,Public
1988,HAWAII,CRUSTACEANS **,,"331,000","1,108,000",Commercial,Public
1988,HAWAII,"LOBSTER, CARIBBEAN SPINY ",,"1,200,000","4,400,000",Commercial,Public
1988,HAWAII,MULLETS **,,"6,000","14,000",Commercial,Public
1988,HAWAII,"SEA BASS, GIANT ",,"175,000","306,000",Commercial,Public
1988,HAWAII,"SHARKS, CHONDRICHTHYES (CLASS) **",,"14,000","14,000",Commercial,Public
1988,HAWAII,"SNAPPER, RED ",,"200,000","456,000",Commercial,Public
1988,HAWAII,"SNAPPERS, LUTJANIDAE (FAMILY) **",,"1,300,000","1,885,000",Commercial,Public
1988,HAWAII,SWORDFISH ,,"20,000","25,000",Commercial,Public
1988,HAWAII,"TUNA, ALBACORE ",,"700,000","910,000",Commercial,Public
1988,HAWAII,"TUNA, BIGEYE ",,"3,000,000","9,990,000",Commercial,Public
1988,HAWAII,"TUNA, SKIPJACK ",,"5,000,000","5,650,000",Commercial,Public
1988,HAWAII,"TUNA, YELLOWFIN ",,"4,000,000","7,200,000",Commercial,Public
1988,HAWAII,TUNAS **,,"5,000","4,000",Commercial,Public
