GEO_ID,GEO_ID2,SUMLEVEL,GEO_NAME,Geography,REGION,PRIMARY_LATITUDE,PRIMARY_LONGITUDE,TOTPOP,PCTMALES,PCTFEMALE,POPCHPCT,POPDENS,POP0_5PCT,POP85PCT,MEDAGE,POPWAPCT,POPBAPCT,POPNAPCT,POPAAPCT,POPPAPCT,POPHSPCT,POPWNPCT,TOTHU,PCTVACANT,HMOWNVAC,RENTVAC,PCTMBLHM,PCTBLT2014,PCTBLT2010_13,PCTBLT2000_09,PCTBLT2005,PCTBLT2000_04,PCTBLT2010,HUMNR,PCTOWNER,PCTRENTER,MOV2015,MOV2010_14,MOV2000_09,MOV2005,MOV2000_04,MOV2010,PCTNOVHCL,HOUSHEATFUEL,PCTNOPLBG,MEDHOMVAL,MED_MTMRG,OWNRMTHLYCST,MED_GRRNT,RENTRMTHLYCST,TOTHH,PCTHFOFMNOHS,PCTHHUNDR18,PCTHHUOVER65,AVGHHSZE,PCTMALESEPARATD,PCTMALEDIVORCD,PCTFEMALESEPARATD,PCTFEMALEDIVORCD,PCTPOP9THGRD,PCTNODIPLOMA,PCTPOPHSGRD,PCTBATCHLRS,PCTLIVESMHS,PCTLIVEDRCO,PCTLIVDFST,PCTFORBRN,PCTSPKENGNTWL,PCTLABFORCE,PCTEMPLOYED,PCTUNEMPLD,PCTLABFEMALE,PCTEMPFEMA,MEANTRAVTIM,PCTSERVOCC,PCTFRMFSHOCC,PCTAGRFRFSH,PCTSERVIND,PCTSLFEMP,PCTHHHUNDR10K,PCTHH200K,MEDHHINC,MEANHHINC,PCTRECSOC,PCTRECRET,MEANRETINC,PCTRECSSI,PUBLICASSIST,PERCPHHINC,PCTFMINPOV,PCTPOV,PCTCHLDPOV,PCT65POV,MEDDWELLAGE,MDYRSRESID,HASMORTGAGE,HSMORTGAGELON,PCTGRPQRTRS,GINIINDX,PCTCHGRNT,PCTCHGMRG,PCTCHNGHOMVAL,PCTCHGRENTER,PCTCHGUNEM,PCTCHGRAVTIM,PCTWTRCVG,NEARCTYPOP,CSTOFLIVNG,MARINANUM,NUMBOTRMPS,EPAREGFAC,CRIMINDEX,HAILRSKAVG,HURRSKAVG,TORNRSKAVG,WNDRSKAVG,POUNDS_12,VALUE_12,DEALERNUM_12,COMMPMT_12,PNDSPRPOP_12,VALUPRPOP_12,DEALERNUMPRPOP_12,COMMPRPOP_12,RECPSSRMODESH_12,RECPSSRMODECH,RECPSSRMODEPR_12,RECPSSRMODESHPOP_12,RECPSSRMODECHPOP_12,RECPSSRMODEPRPOP_12
0600000US1500193150,1500193150,60,"South Kohala, HI","South Kohala CCD, Hawaii County, Hawaii",Hawaii,19.9375677,-155.7344009,16925,51.4,48.6,28.89345823,49.27233503,7.8,1.7,40.1,45.7,1,0.1,13.9,9.2,7.4,42.4,9719,35.7,5.3,21,0.6,,,34.2,,,0.6,4.5,66.5,33.5,,,63.2,,,11,2.7,0,0.3,436200,2287,45.9,1588,44.4,6254,13.1,34,22.3,2.68,2.4,11.1,1.5,17.2,0.3,3.9,29.4,19,86.8,0.6,2,11.6,5.6,71.9,65.4,6.4,63,58.5,26.9,26.6,0.747986191,5.2,29.9,11,1.7,4.5,69767,82768,27.6,14.8,24727,2.4,4.5,32087,6.3,9.3,18.8,2.1,19,8,78.3,0,0.809453471,0.3952,95.80764488,65.12635379,111.7475728,-18.52014652,178.2608696,8.467741935,12.7895229,164.7,99.7,1,2,305,79,0,25,0,0,148335,296392,5,64,8764.254062,17512.08272,0.295420975,3.781388479,36,3,37,2.127031019,0.177252585,2.186115214
0600000US1500193240,1500193240,60,"South Kona, HI","South Kona CCD, Hawaii County, Hawaii",Hawaii,19.3372713,-155.8376054,10395,50.2,49.8,21.02689487,31.43518586,6.8,1.4,42.3,34,0.3,0.5,22.1,7,7.2,33.1,4310,18.5,0.2,6.1,0.6,,,10.6,,,0.2,4.6,59.7,40.3,,,38.2,,,13.9,5.1,0,2.6,434500,1693,42.3,1033,42.5,3512,13.8,33.5,30.6,2.95,2,9.7,1.9,12.8,4.9,3.8,35,15,87.6,0.1,3.6,9.3,4.9,68.8,62,6.5,67.3,62.6,28.4,22.4,2.773467804,10.1,15.2,21.6,7.3,3.1,53516,67639,30.7,19.5,23669,4.1,4.5,25103,9.4,15,22.1,8.9,31,11,61.5,0.428979981,0.221260221,0.4284,80.59440559,27.96674225,103.894885,6.587850467,71.05263158,4.029304029,26.83413707,186.1,112.2,0,2,93,110,0,23,0,0,351681,836151,2,81,33831.74603,80437.80664,0.192400192,7.792207792,10,17,2,0.962000962,1.635401635,0.192400192
0600000US1500390270,1500390270,60,"Ewa, HI","Ewa CCD, Honolulu County, Hawaii",Hawaii,21.3689599,-158.020929,325039,50.8,49.2,19.35570342,1969.611017,7.4,1.6,36,17.2,2.4,0.2,47.4,7.7,9.8,15.3,100797,5.7,1.6,4.7,0.1,,,16.3,,,0.4,5.2,67.5,32.5,,,48,,,10.9,4.4,0,0.5,504600,2448,36.2,1758,46.5,95056,11.7,42.7,27.6,3.32,1.2,7.4,1.5,8.4,4.6,4.3,28.1,20.1,84.9,0.4,4.3,19.3,14.5,69.4,59.6,3.5,63.5,58.4,30.7,20.8,0.495320507,0.7,12.5,4.1,3.1,6.2,84712,96556,28.1,25.8,27294,3.5,3.5,29658,4.5,6.5,8.3,6.4,30,10,79.2,1.133246041,2.894114245,0.3617,91.50326797,37.4508703,86.47450111,-2.843190299,2.941176471,-1.602564103,31.72795342,0,157.6,1,1,2417,2,0,25,0,0,1481544,5959260,12,249,4558.049957,18333.98454,0.036918647,0.766061919,77,173,0,0.23689465,0.532243823,0
0600000US1500390810,1500390810,60,"Honolulu, HI","Honolulu CCD, Honolulu County, Hawaii",Hawaii,27.7845986,-175.8600409,394430,49.5,50.5,5.950107312,4434.719986,5,3.5,41.5,19.6,1.6,0.2,54.1,7.2,5.4,18.1,162862,10.5,1.3,5.3,0.1,,,7.5,,,0.2,4,48.5,51.5,,,49.9,,,11.6,16.3,0,0.4,602700,2449,36.7,1257,44.7,145723,11.6,26.3,33.4,2.61,1.2,8.5,1.4,11.1,5.6,5.1,24.6,22.8,85.4,0.5,3.4,26.3,18.7,64.8,59.6,3.1,59.4,56.2,23.1,21.7,0.218097542,0.4,16.6,7.1,6.6,6.5,62641,84340,33.5,21.5,25939,3,2.6,32468,7.1,10.9,13.7,8.1,41,10,61,0.519601875,3.575032325,0.4584,65.39473684,19.87273617,55.85725369,-3.016155186,-11.42857143,0,92.44874387,0,166.3,8,6,3958,326,0,20,0,0,15374623,64728020,23,326,38979.34488,164105.2151,0.058311995,0.82650914,215,1383,262,0.545090384,3.506325584,0.664249677
0600000US1500391710,1500391710,60,"Koolauloa, HI","Koolauloa CCD, Honolulu County, Hawaii",Hawaii,21.6375596,-157.9523098,20111,47.8,52.2,6.413037727,292.9348491,6,1.2,30.1,32.3,0.8,0.4,11.5,23.3,9.3,29,6434,19.4,0.6,3.5,0.1,,,6.8,,,0.1,5,55.5,44.5,,,44.3,,,10.2,6.2,0,0.1,706500,2731,47.4,1516,46.9,5183,12.1,41.6,26.7,3.6,0.4,6.9,2.1,7.3,2.6,4.4,24.8,20.3,79.5,0.6,6.4,14.7,6.4,65.3,59.4,4.8,61.6,56.5,29.4,24.7,0.909688733,1.4,18.8,11.3,5.7,6,69410,86315,29.7,22.8,22272,2.6,3.7,23743,8.7,12.9,16.2,7.2,36,11,70.6,1.007994439,7.100591716,0.4192,82.21153846,68.68437307,152.501787,-11.61520737,-4,-12.5,60.3959217,18.5,163,0,1,172,2,0,24,0,0,135114,412022,1,30,6718.412809,20487.39496,0.049724032,1.491720949,13,0,0,0.646412411,0,0
0600000US1500391800,1500391800,60,"Koolaupoko, HI","Koolaupoko CCD, Honolulu County, Hawaii",Hawaii,21.4369085,-157.7454633,115897,49.8,50.2,-1.777209011,1718.938345,6.1,2.1,37.8,33.4,1.4,0.3,25.7,10,8.6,31.6,37016,3.5,0.5,1.8,0.2,,,6.7,,,0.3,5.7,68.3,31.7,,,38.8,,,9.7,4.1,0,0.3,671800,2692,35.7,1936,52.2,35728,13.9,36.1,32.3,3.09,0.7,6.3,1.3,9.4,2,3.6,26.4,22.3,86.4,0.4,5.2,7.6,4,68.1,57.3,3.3,61.1,56.8,26.9,17.4,0.312895776,0.7,10.4,8.5,3.6,9.2,85496,103239,33.3,26.3,29460,2.6,2.4,33813,5.3,6.9,10.1,3.8,41,13,70,0.92653329,4.820659724,0.3959,83.85565052,46.22487778,103.7609948,-6.710977331,-2.941176471,-3.928571429,64.66482589,0,160.9,3,5,706,6,0,19,0,0,1983048,8317718,2,160,17110.43426,71768.19072,0.017256702,1.380536166,65,12,201,0.560842817,0.103540212,1.734298558
0600000US1500393420,1500393420,60,"Wahiawa, HI","Wahiawa CCD, Honolulu County, Hawaii",Hawaii,21.5011889,-158.0264599,40021,53.2,46.8,4.302840761,1008.752793,10.3,1.2,26.4,34.1,8.6,0.7,29.7,6.5,15.9,27.8,11931,8,1.7,3.6,0.1,,,14.7,,,1.1,5.2,31,69,,,45.8,,,22.3,8.6,0,1.5,482100,2257,38.4,1949,60.2,10982,14.1,51.3,20.6,3.27,0.8,7.3,2,7,4.1,5.4,33,13.9,76.3,0.1,12.2,12.4,10.3,68.9,40.7,4.5,54,44.7,21.6,22.5,1.299907149,1.6,13.9,4.9,9,1.5,53729,66870,22.9,15.4,25913,3.7,4.6,21416,12.9,14,19.9,7.7,38,8,64.3,1.70437849,10.24712026,0.4197,185.7771261,40.71072319,103.4177215,0.038298474,21.62162162,0.465116279,1.237107661,7.9,160.5,0,0,381,130,0,24,0,0,318755,1323429,1,29,7964.693536,33068.36411,0.024986882,0.724619575,0,0,0,0,0,0
0600000US1500393510,1500393510,60,"Waialua, HI","Waialua CCD, Honolulu County, Hawaii",Hawaii,21.5812308,-158.1222568,12994,52.1,47.9,-7.364368717,118.1755473,9,1.6,32.1,41.3,2.4,0.2,24.2,5.3,13.1,35.8,4919,15.3,0,5.2,0.1,,,6.6,,,0.3,5,43.3,56.7,,,46.3,,,19.1,5.8,0,1.3,592200,2546,40.6,1863,53.7,4168,16.1,38.1,22.3,3.01,0.8,10.7,1.2,8.5,5.5,5.3,31.4,17.9,73.4,0.4,12.3,12.5,8.9,70.1,53.4,4.8,58.4,52.5,28.2,24.4,3.023639362,4.2,15.4,11.5,5.6,3.9,66067,76063,25.5,21.9,20485,3.9,2.2,26280,5.9,9.1,10.3,4.3,39,9,62.6,3.216860788,3.440049254,0.391,142.2626788,64.04639175,145.115894,-3.048504854,26.31578947,-6.312292359,37.83406177,15.3,159.5,1,3,247,8,0,28,0,0,155355,444645,0,30,11955.90272,34219.25504,0,2.308757888,46,456,65,3.540095429,35.0931199,5.002308758
0600000US1500393600,1500393600,60,"Waianae, HI","Waianae CCD, Honolulu County, Hawaii",Hawaii,21.4613654,-158.201974,46723,49.5,50.5,10.56343028,766.5605365,9.4,0.7,31.2,9.4,1.4,0.4,14.4,35.9,12.9,7.9,13430,13.3,3.3,2.7,0.1,,,9.1,,,0.3,4.9,57.5,42.5,,,47.7,,,9.7,9.4,0,1.7,317500,1708,35.1,1208,60.1,11650,21.4,48.7,26,3.89,3.2,8.7,2.9,9,4.9,11.2,44.5,6.7,86.5,0.6,1.9,7.7,6.6,62.3,52.7,8.8,57.8,51,38.8,22.3,1.436893204,2.3,11.6,4.5,9.2,2.3,56441,66457,31.3,21,21047,11.7,11,17652,19.6,22,30,12.6,36,10,76.3,0.701283199,3.088414699,0.4227,77.64705882,44.99151104,95.38461538,0.796375507,1.149425287,-7.398568019,52.11794289,12.3,153.1,1,7,341,4,0,28,0,0,805085,3186597,4,88,17231.02112,68201.892,0.085610941,1.883440704,79,50,259,1.690816086,1.070136763,5.543308435
0600000US1500590990,1500590990,60,"Kalawao, HI","Kalawao CCD, Kalawao County, Hawaii",Hawaii,21.2187644,-156.9740097,66,51.5,48.5,-55.10204082,5.503905929,0,1.5,58.4,57.6,0,0,10.6,18.2,1.5,57.6,95,49.5,,2,0,,,0,,,0,3.1,0,100,,,56.3,,,12.5,4.2,0,0,,,,438,29,48,0,0,35.4,1.29,0,26.5,0,18.8,3.1,4.6,21.5,10.8,93.9,4.5,0,22.7,9.1,86.4,81.8,0,84.4,84.4,8.6,7.4,0,0,16.7,11.1,8.3,0,66250,66904,27.1,20.8,13570,4.2,0,50618,0,10.9,,21.1,61,9,,,6.060606061,0.3161,-16.57142857,,,0,,-33.33333333,77.30145652,53.9,74.6,0,0,11,,0,19,0,0,,,,,,,,,0,0,0,0,0,0
0600000US1500790180,1500790180,60,"Eleele-Kalaheo, HI","Eleele-Kalaheo CCD, Kauai County, Hawaii",Hawaii,21.9171599,-159.5311099,7737,52.7,47.3,3.977959952,215.4063646,8.1,1.9,38,25.4,0,0,36.7,6.3,15.7,22.9,3188,16.9,1.5,0.6,0,,,8.3,,,0.5,5,66.1,33.9,,,41.9,,,5.9,3,0,0.7,486600,2099,45.4,1094,43.9,2649,15.2,36.7,28.5,2.92,1.8,9.4,1.1,14.1,4.4,4,29,16,90.8,0.3,1.5,12.4,8.1,66.8,62.4,3.4,62.8,60.9,22.1,25.6,2.162014231,3.7,22.9,9.5,6.4,2.8,64050,72914,32.8,21.7,21059,3.1,3.5,25835,9.7,15.3,23.2,11.2,29,13,73.5,1.88463735,0.090474344,0.401,57.18390805,60.10678871,135.9844811,12.13740458,-2.857142857,-9.053497942,34.50305502,105.1,98.6,1,1,106,163,0,36,0,0,40151,103076,1,30,5189.479126,13322.47641,0.129249063,3.877471888,5,365,38,0.646245315,47.17590797,4.911464392
0600000US1500790540,1500790540,60,"Hanalei, HI","Hanalei CCD, Kauai County, Hawaii",Hawaii,22.199737,-159.4970614,7975,50.4,49.6,25.63011972,64.86089866,7.7,2.1,40.9,68.9,0.2,0.6,13.7,4.2,7,65.3,5107,45.5,12.3,45.3,0.4,,,15.1,,,0.2,4.4,59.6,40.4,,,41.9,,,15.7,3.7,0.1,2.3,836400,2387,54.6,1706,50.5,2785,9.9,34.1,25.5,2.86,0.8,10.2,0.4,11.7,2.6,2,23.9,24.9,92,0,4,11.6,3.8,62.4,56.9,5.2,60.4,57.4,17.8,30.5,1.849806737,3.7,20.4,18.9,10.1,5.6,51611,70608,28.8,12.5,26410,5.1,4.2,25817,10.1,12.2,10.3,15,26,10,67.8,1.324503311,0,0.4596,74.25944842,43.01977232,161.620269,10.57797753,147.6190476,-17.97235023,43.84871104,111.8,131.6,0,2,149,150,0,23,0,0,78521,133312,4,37,9845.893417,16716.23824,0.501567398,4.639498433,75,1,95,9.404388715,0.12539185,11.91222571
