V1,V2,V3
-158.160167130919,20.2238493723849,-4461
-158.143454038997,20.2238493723849,-4469
-158.126740947075,20.2238493723849,-4477
-158.110027855153,20.2238493723849,-4481
-158.093314763231,20.2238493723849,-4481
-158.076601671309,20.2238493723849,-4478
-158.059888579387,20.2238493723849,-4478
-158.043175487465,20.2238493723849,-4510
-158.026462395543,20.2238493723849,-4510
-158.009749303621,20.2238493723849,-4396
-157.993036211699,20.2238493723849,-4396
-157.976323119777,20.2238493723849,-4363
-157.959610027855,20.2238493723849,-4328
-157.942896935933,20.2238493723849,-4298
-157.926183844011,20.2238493723849,-4383
-157.909470752089,20.2238493723849,-4561
-157.892757660167,20.2238493723849,-4597
-157.876044568245,20.2238493723849,-4584
-157.859331476323,20.2238493723849,-4582
-157.842618384401,20.2238493723849,-4582
-157.825905292479,20.2238493723849,-4594
-157.809192200557,20.2238493723849,-4594
-157.792479108635,20.2238493723849,-4602
-157.775766016713,20.2238493723849,-4602
-157.759052924791,20.2238493723849,-4562
-157.742339832869,20.2238493723849,-4562
-157.725626740947,20.2238493723849,-4532
-157.708913649025,20.2238493723849,-4504
-157.692200557103,20.2238493723849,-4465
-157.675487465181,20.2238493723849,-4444
-157.658774373259,20.2238493723849,-4444
-157.642061281337,20.2238493723849,-4448
-157.625348189415,20.2238493723849,-4429
-157.608635097493,20.2238493723849,-4383
-157.591922005571,20.2238493723849,-4383
-157.575208913649,20.2238493723849,-4313
-157.558495821727,20.2238493723849,-4313
-157.541782729805,20.2238493723849,-4257
-157.525069637883,20.2238493723849,-4257
-157.508356545961,20.2238493723849,-4268
-157.491643454039,20.2238493723849,-4268
-157.474930362117,20.2238493723849,-4279
-157.458217270195,20.2238493723849,-4228
-157.441504178273,20.2238493723849,-4191
-157.424791086351,20.2238493723849,-4139
-157.408077994429,20.2238493723849,-4094
-157.391364902507,20.2238493723849,-4033
-157.374651810585,20.2238493723849,-3958
-157.357938718663,20.2238493723849,-3754
-157.341225626741,20.2238493723849,-3754
-157.324512534819,20.2238493723849,-3832
-157.307799442897,20.2238493723849,-3832
-157.291086350975,20.2238493723849,-4136
-157.274373259053,20.2238493723849,-4136
-157.257660167131,20.2238493723849,-4168
-157.240947075209,20.2238493723849,-4168
-157.224233983287,20.2238493723849,-4272
-157.207520891365,20.2238493723849,-4212
-157.190807799443,20.2238493723849,-3421
-157.174094707521,20.2238493723849,-3440
-157.157381615599,20.2238493723849,-3437
-157.140668523677,20.2238493723849,-3437
-157.123955431755,20.2238493723849,-3426
-157.107242339833,20.2238493723849,-3372
-157.090529247911,20.2238493723849,-3372
-157.073816155989,20.2238493723849,-3255
-157.057103064067,20.2238493723849,-3255
-157.040389972145,20.2238493723849,-3226
-157.023676880223,20.2238493723849,-3226
-157.006963788301,20.2238493723849,-3179
-156.990250696379,20.2238493723849,-3179
-156.973537604457,20.2238493723849,-3150
-156.956824512535,20.2238493723849,-3122
-156.940111420613,20.2238493723849,-3101
-156.923398328691,20.2238493723849,-3084
-156.906685236769,20.2238493723849,-3424
-156.889972144847,20.2238493723849,-3590
-156.873259052925,20.2238493723849,-3850
-156.856545961003,20.2238493723849,-3784
-156.839832869081,20.2238493723849,-3784
-156.823119777159,20.2238493723849,-3866
-156.806406685237,20.2238493723849,-3866
-156.789693593315,20.2238493723849,-3896
-156.772980501393,20.2238493723849,-3896
-156.756267409471,20.2238493723849,-3367
-156.739554317549,20.2238493723849,-3367
-156.722841225627,20.2238493723849,-3425
-156.706128133705,20.2238493723849,-3487
-156.689415041783,20.2238493723849,-3558
-156.672701949861,20.2238493723849,-3651
-156.655988857939,20.2238493723849,-3573
-156.639275766017,20.2238493723849,-3408
-156.622562674095,20.2238493723849,-3308
-156.605849582173,20.2238493723849,-3144
-156.589136490251,20.2238493723849,-3144
-156.572423398329,20.2238493723849,-3038
-156.555710306407,20.2238493723849,-3038
-156.538997214485,20.2238493723849,-2795
-156.522284122563,20.2238493723849,-2795
-156.505571030641,20.2238493723849,-2749
-156.488857938719,20.2238493723849,-2749
-156.472144846797,20.2238493723849,-2578
-156.455431754875,20.2238493723849,-2561
-156.438718662953,20.2238493723849,-2393
-156.422005571031,20.2238493723849,-2273
-156.405292479109,20.2238493723849,-2248
-156.388579387187,20.2238493723849,-2168
-156.371866295265,20.2238493723849,-2194
-156.355153203343,20.2238493723849,-2116
-156.338440111421,20.2238493723849,-2116
-156.321727019499,20.2238493723849,-1989
-156.305013927577,20.2238493723849,-1989
-156.288300835655,20.2238493723849,-1574
-156.271587743733,20.2238493723849,-1574
-156.254874651811,20.2238493723849,-1278
-156.238161559889,20.2238493723849,-1278
-156.221448467967,20.2238493723849,-1220
-156.204735376045,20.2238493723849,-1214
-156.188022284123,20.2238493723849,-1187
-156.171309192201,20.2238493723849,-1090
-156.154596100279,20.2238493723849,-1054
-156.137883008357,20.2238493723849,-1060
-156.121169916435,20.2238493723849,-1064
-156.104456824513,20.2238493723849,-1024
-156.087743732591,20.2238493723849,-1024
-156.071030640669,20.2238493723849,-959
-156.054317548747,20.2238493723849,-959
-156.037604456825,20.2238493723849,-821
-156.020891364902,20.2238493723849,-821
-156.004178272981,20.2238493723849,-629
-155.987465181058,20.2238493723849,-629
-155.970752089136,20.2238493723849,-494
-155.954038997214,20.2238493723849,-384
-155.937325905292,20.2238493723849,-312
-155.92061281337,20.2238493723849,-170
-155.903899721448,20.2238493723849,-80
-155.887186629526,20.2238493723849,14
-155.870473537604,20.2238493723849,125
-155.853760445682,20.2238493723849,359
-155.83704735376,20.2238493723849,359
-155.820334261838,20.2238493723849,315
-155.803621169916,20.2238493723849,315
-155.786908077994,20.2238493723849,197
-155.770194986072,20.2238493723849,197
-155.75348189415,20.2238493723849,93
-155.736768802228,20.2238493723849,93
-155.720055710306,20.2238493723849,21
-155.703342618384,20.2238493723849,-80
-155.686629526462,20.2238493723849,-149
-155.66991643454,20.2238493723849,-220
-155.653203342618,20.2238493723849,-332
-155.636490250696,20.2238493723849,-402
-155.619777158774,20.2238493723849,-498
-155.603064066852,20.2238493723849,-659
-155.58635097493,20.2238493723849,-659
-155.569637883008,20.2238493723849,-734
-155.552924791086,20.2238493723849,-734
-155.536211699164,20.2238493723849,-833
-155.519498607242,20.2238493723849,-833
-155.50278551532,20.2238493723849,-905
-155.486072423398,20.2238493723849,-905
-155.469359331476,20.2238493723849,-944
-155.452646239554,20.2238493723849,-971
-155.435933147632,20.2238493723849,-981
-155.41922005571,20.2238493723849,-1013
-155.402506963788,20.2238493723849,-1059
-155.385793871866,20.2238493723849,-1287
-155.369080779944,20.2238493723849,-1813
-155.352367688022,20.2238493723849,-2255
-155.3356545961,20.2238493723849,-2255
-155.318941504178,20.2238493723849,-2356
-155.302228412256,20.2238493723849,-2356
-155.285515320334,20.2238493723849,-2564
-155.268802228412,20.2238493723849,-2564
-155.25208913649,20.2238493723849,-2765
-155.235376044568,20.2238493723849,-2765
-155.218662952646,20.2238493723849,-2823
-155.201949860724,20.2238493723849,-2858
-155.185236768802,20.2238493723849,-2864
-155.16852367688,20.2238493723849,-2822
-155.151810584958,20.2238493723849,-2868
-155.135097493036,20.2238493723849,-2960
-155.118384401114,20.2238493723849,-3156
-155.101671309192,20.2238493723849,-3566
-155.08495821727,20.2238493723849,-3566
-155.068245125348,20.2238493723849,-3876
-155.051532033426,20.2238493723849,-3876
-155.034818941504,20.2238493723849,-4022
-155.018105849582,20.2238493723849,-4022
-155.00139275766,20.2238493723849,-4348
-154.984679665738,20.2238493723849,-4348
-154.967966573816,20.2238493723849,-4545
-154.951253481894,20.2238493723849,-4760
-154.934540389972,20.2238493723849,-4979
-154.91782729805,20.2238493723849,-5158
-154.901114206128,20.2238493723849,-5257
-154.884401114206,20.2238493723849,-5294
-154.867688022284,20.2238493723849,-5314
-154.850974930362,20.2238493723849,-5335
-154.83426183844,20.2238493723849,-5335
-154.817548746518,20.2238493723849,-5371
-154.800835654596,20.2238493723849,-5371
-154.784122562674,20.2238493723849,-5419
-154.767409470752,20.2238493723849,-5419
-154.75069637883,20.2238493723849,-5482
-154.733983286908,20.2238493723849,-5482
-154.717270194986,20.2238493723849,-5494
-154.700557103064,20.2238493723849,-5498
-154.683844011142,20.2238493723849,-5503
-154.66713091922,20.2238493723849,-5512
-154.650417827298,20.2238493723849,-5526
-154.633704735376,20.2238493723849,-5537
-154.616991643454,20.2238493723849,-5542
-154.600278551532,20.2238493723849,-5553
-154.58356545961,20.2238493723849,-5553
-154.566852367688,20.2238493723849,-5553
-154.550139275766,20.2238493723849,-5553
-154.533426183844,20.2238493723849,-5546
-154.516713091922,20.2238493723849,-5546
-154.5,20.2238493723849,-5535
-160.5,20.2071129707113,-4633
-160.483286908078,20.2071129707113,-4632
-160.466573816156,20.2071129707113,-4632
-160.449860724234,20.2071129707113,-4631
-160.433147632312,20.2071129707113,-4631
-160.41643454039,20.2071129707113,-4630
-160.399721448468,20.2071129707113,-4630
-160.383008356546,20.2071129707113,-4628
-160.366295264624,20.2071129707113,-4627
-160.349582172702,20.2071129707113,-4627
-160.33286908078,20.2071129707113,-4625
-160.316155988858,20.2071129707113,-4625
-160.299442896936,20.2071129707113,-4622
-160.282729805014,20.2071129707113,-4622
-160.266016713092,20.2071129707113,-4620
-160.24930362117,20.2071129707113,-4620
-160.232590529248,20.2071129707113,-4617
-160.215877437326,20.2071129707113,-4613
-160.199164345404,20.2071129707113,-4609
-160.182451253482,20.2071129707113,-4606
-160.16573816156,20.2071129707113,-4601
-160.149025069638,20.2071129707113,-4596
-160.132311977716,20.2071129707113,-4591
-160.115598885794,20.2071129707113,-4586
-160.098885793872,20.2071129707113,-4586
-160.08217270195,20.2071129707113,-4586
-160.065459610028,20.2071129707113,-4586
-160.048746518106,20.2071129707113,-4581
-160.032033426184,20.2071129707113,-4581
-160.015320334262,20.2071129707113,-4570
-159.99860724234,20.2071129707113,-4570
-159.981894150418,20.2071129707113,-4563
-159.965181058496,20.2071129707113,-4557
-159.948467966574,20.2071129707113,-4551
-159.931754874652,20.2071129707113,-4545
-159.91504178273,20.2071129707113,-4543
-159.898328690808,20.2071129707113,-4546
-159.881615598886,20.2071129707113,-4551
-159.864902506964,20.2071129707113,-4560
-159.848189415042,20.2071129707113,-4560
-159.83147632312,20.2071129707113,-4559
-159.814763231198,20.2071129707113,-4559
-159.798050139276,20.2071129707113,-4554
-159.781337047354,20.2071129707113,-4554
-159.764623955432,20.2071129707113,-4548
-159.74791086351,20.2071129707113,-4548
-159.731197771588,20.2071129707113,-4546
-159.714484679666,20.2071129707113,-4543
-159.697771587744,20.2071129707113,-4541
-159.681058495822,20.2071129707113,-4538
-159.6643454039,20.2071129707113,-4536
-159.647632311978,20.2071129707113,-4534
-159.630919220056,20.2071129707113,-4532
-159.614206128134,20.2071129707113,-4523
-159.597493036212,20.2071129707113,-4523
-159.58077994429,20.2071129707113,-4516
-159.564066852368,20.2071129707113,-4516
-159.547353760446,20.2071129707113,-4509
-159.530640668524,20.2071129707113,-4509
-159.513927576602,20.2071129707113,-4502
-159.49721448468,20.2071129707113,-4502
-159.480501392758,20.2071129707113,-4500
-159.463788300836,20.2071129707113,-4498
-159.447075208914,20.2071129707113,-4495
-159.430362116992,20.2071129707113,-4492
-159.41364902507,20.2071129707113,-4488
-159.396935933148,20.2071129707113,-4485
-159.380222841226,20.2071129707113,-4482
-159.363509749304,20.2071129707113,-4476
-159.346796657382,20.2071129707113,-4476
-159.33008356546,20.2071129707113,-4469
-159.313370473538,20.2071129707113,-4469
-159.296657381616,20.2071129707113,-4464
-159.279944289694,20.2071129707113,-4464
-159.263231197772,20.2071129707113,-4460
-159.24651810585,20.2071129707113,-4460
-159.229805013928,20.2071129707113,-4459
-159.213091922006,20.2071129707113,-4455
-159.196378830084,20.2071129707113,-4450
-159.179665738162,20.2071129707113,-4446
-159.16295264624,20.2071129707113,-4443
-159.146239554318,20.2071129707113,-4442
-159.129526462396,20.2071129707113,-4441
-159.112813370474,20.2071129707113,-4439
-159.096100278552,20.2071129707113,-4439
-159.07938718663,20.2071129707113,-4441
-159.062674094708,20.2071129707113,-4441
-159.045961002786,20.2071129707113,-4428
-159.029247910864,20.2071129707113,-4428
-159.012534818942,20.2071129707113,-4420
-158.995821727019,20.2071129707113,-4420
-158.979108635098,20.2071129707113,-4425
-158.962395543175,20.2071129707113,-4426
-158.945682451253,20.2071129707113,-4427
-158.928969359331,20.2071129707113,-4426
-158.912256267409,20.2071129707113,-4393
-158.895543175487,20.2071129707113,-4297
-158.878830083565,20.2071129707113,-4183
-158.862116991643,20.2071129707113,-4057
-158.845403899721,20.2071129707113,-4057
-158.828690807799,20.2071129707113,-4114
-158.811977715877,20.2071129707113,-4114
-158.795264623955,20.2071129707113,-4276
-158.778551532033,20.2071129707113,-4276
-158.761838440111,20.2071129707113,-4394
-158.745125348189,20.2071129707113,-4394
-158.728412256267,20.2071129707113,-4413
-158.711699164345,20.2071129707113,-4410
-158.694986072423,20.2071129707113,-4391
-158.678272980501,20.2071129707113,-4370
-158.661559888579,20.2071129707113,-4360
-158.644846796657,20.2071129707113,-4355
-158.628133704735,20.2071129707113,-4348
-158.611420612813,20.2071129707113,-4346
-158.594707520891,20.2071129707113,-4346
-158.577994428969,20.2071129707113,-4347
-158.561281337047,20.2071129707113,-4347
-158.544568245125,20.2071129707113,-4366
-158.527855153203,20.2071129707113,-4366
-158.511142061281,20.2071129707113,-4400
-158.494428969359,20.2071129707113,-4400
-158.477715877437,20.2071129707113,-4409
-158.461002785515,20.2071129707113,-4416
-158.444289693593,20.2071129707113,-4419
-158.427576601671,20.2071129707113,-4416
-158.410863509749,20.2071129707113,-4411
-158.394150417827,20.2071129707113,-4406
-158.377437325905,20.2071129707113,-4402
-158.360724233983,20.2071129707113,-4395
-158.344011142061,20.2071129707113,-4395
-158.327298050139,20.2071129707113,-4406
-158.310584958217,20.2071129707113,-4406
-158.293871866295,20.2071129707113,-4453
-158.277158774373,20.2071129707113,-4453
-158.260445682451,20.2071129707113,-4493
-158.243732590529,20.2071129707113,-4493
-158.227019498607,20.2071129707113,-4484
-158.210306406685,20.2071129707113,-4470
-158.193593314763,20.2071129707113,-4468
-158.176880222841,20.2071129707113,-4471
-158.160167130919,20.2071129707113,-4473
-158.143454038997,20.2071129707113,-4475
-158.126740947075,20.2071129707113,-4477
-158.110027855153,20.2071129707113,-4480
-158.093314763231,20.2071129707113,-4480
-158.076601671309,20.2071129707113,-4478
-158.059888579387,20.2071129707113,-4478
-158.043175487465,20.2071129707113,-4504
-158.026462395543,20.2071129707113,-4504
-158.009749303621,20.2071129707113,-4370
-157.993036211699,20.2071129707113,-4370
-157.976323119777,20.2071129707113,-4335
-157.959610027855,20.2071129707113,-4302
-157.942896935933,20.2071129707113,-4273
-157.926183844011,20.2071129707113,-4394
-157.909470752089,20.2071129707113,-4533
-157.892757660167,20.2071129707113,-4580
-157.876044568245,20.2071129707113,-4577
-157.859331476323,20.2071129707113,-4567
-157.842618384401,20.2071129707113,-4567
-157.825905292479,20.2071129707113,-4569
-157.809192200557,20.2071129707113,-4569
-157.792479108635,20.2071129707113,-4575
-157.775766016713,20.2071129707113,-4575
-157.759052924791,20.2071129707113,-4545
-157.742339832869,20.2071129707113,-4545
-157.725626740947,20.2071129707113,-4511
-157.708913649025,20.2071129707113,-4467
-157.692200557103,20.2071129707113,-4422
-157.675487465181,20.2071129707113,-4393
-157.658774373259,20.2071129707113,-4394
-157.642061281337,20.2071129707113,-4403
-157.625348189415,20.2071129707113,-4402
-157.608635097493,20.2071129707113,-4385
-157.591922005571,20.2071129707113,-4385
-157.575208913649,20.2071129707113,-4342
-157.558495821727,20.2071129707113,-4342
-157.541782729805,20.2071129707113,-4289
-157.525069637883,20.2071129707113,-4289
-157.508356545961,20.2071129707113,-4286
-157.491643454039,20.2071129707113,-4286
-157.474930362117,20.2071129707113,-4292
-157.458217270195,20.2071129707113,-4286
-157.441504178273,20.2071129707113,-4267
-157.424791086351,20.2071129707113,-4221
-157.408077994429,20.2071129707113,-4147
-157.391364902507,20.2071129707113,-4031
-157.374651810585,20.2071129707113,-3908
-157.357938718663,20.2071129707113,-3764
-157.341225626741,20.2071129707113,-3764
-157.324512534819,20.2071129707113,-3886
-157.307799442897,20.2071129707113,-3886
-157.291086350975,20.2071129707113,-4157
-157.274373259053,20.2071129707113,-4157
-157.257660167131,20.2071129707113,-4240
-157.240947075209,20.2071129707113,-4240
-157.224233983287,20.2071129707113,-4315
-157.207520891365,20.2071129707113,-4215
-157.190807799443,20.2071129707113,-3808
-157.174094707521,20.2071129707113,-3509
-157.157381615599,20.2071129707113,-3520
-157.140668523677,20.2071129707113,-3513
-157.123955431755,20.2071129707113,-3501
-157.107242339833,20.2071129707113,-3448
-157.090529247911,20.2071129707113,-3448
-157.073816155989,20.2071129707113,-3386
-157.057103064067,20.2071129707113,-3386
-157.040389972145,20.2071129707113,-3411
-157.023676880223,20.2071129707113,-3411
-157.006963788301,20.2071129707113,-3326
-156.990250696379,20.2071129707113,-3326
-156.973537604457,20.2071129707113,-3292
-156.956824512535,20.2071129707113,-3266
-156.940111420613,20.2071129707113,-3245
-156.923398328691,20.2071129707113,-3227
-156.906685236769,20.2071129707113,-3227
-156.889972144847,20.2071129707113,-3265
-156.873259052925,20.2071129707113,-3756
-156.856545961003,20.2071129707113,-3895
-156.839832869081,20.2071129707113,-3895
-156.823119777159,20.2071129707113,-3972
-156.806406685237,20.2071129707113,-3972
-156.789693593315,20.2071129707113,-3859
-156.772980501393,20.2071129707113,-3859
-156.756267409471,20.2071129707113,-3446
-156.739554317549,20.2071129707113,-3446
-156.722841225627,20.2071129707113,-3482
-156.706128133705,20.2071129707113,-3520
-156.689415041783,20.2071129707113,-3555
-156.672701949861,20.2071129707113,-3576
-156.655988857939,20.2071129707113,-3464
-156.639275766017,20.2071129707113,-3313
-156.622562674095,20.2071129707113,-3214
-156.605849582173,20.2071129707113,-3095
-156.589136490251,20.2071129707113,-3095
-156.572423398329,20.2071129707113,-2831
-156.555710306407,20.2071129707113,-2831
-156.538997214485,20.2071129707113,-2626
-156.522284122563,20.2071129707113,-2626
-156.505571030641,20.2071129707113,-2550
-156.488857938719,20.2071129707113,-2550
-156.472144846797,20.2071129707113,-2328
-156.455431754875,20.2071129707113,-2179
-156.438718662953,20.2071129707113,-2113
-156.422005571031,20.2071129707113,-2131
-156.405292479109,20.2071129707113,-2096
-156.388579387187,20.2071129707113,-2032
-156.371866295265,20.2071129707113,-1979
-156.355153203343,20.2071129707113,-1865
-156.338440111421,20.2071129707113,-1865
-156.321727019499,20.2071129707113,-1725
-156.305013927577,20.2071129707113,-1725
-156.288300835655,20.2071129707113,-1500
-156.271587743733,20.2071129707113,-1500
-156.254874651811,20.2071129707113,-1230
-156.238161559889,20.2071129707113,-1230
-156.221448467967,20.2071129707113,-1217
-156.204735376045,20.2071129707113,-1199
-156.188022284123,20.2071129707113,-1160
-156.171309192201,20.2071129707113,-1059
-156.154596100279,20.2071129707113,-1065
-156.137883008357,20.2071129707113,-1075
-156.121169916435,20.2071129707113,-1074
-156.104456824513,20.2071129707113,-1046
-156.087743732591,20.2071129707113,-1046
-156.071030640669,20.2071129707113,-971
-156.054317548747,20.2071129707113,-971
-156.037604456825,20.2071129707113,-803
-156.020891364902,20.2071129707113,-803
-156.004178272981,20.2071129707113,-654
-155.987465181058,20.2071129707113,-654
-155.970752089136,20.2071129707113,-549
-155.954038997214,20.2071129707113,-382
-155.937325905292,20.2071129707113,-316
-155.92061281337,20.2071129707113,-167
-155.903899721448,20.2071129707113,-72
-155.887186629526,20.2071129707113,28
-155.870473537604,20.2071129707113,145
-155.853760445682,20.2071129707113,419
-155.83704735376,20.2071129707113,419
-155.820334261838,20.2071129707113,502
-155.803621169916,20.2071129707113,502
-155.786908077994,20.2071129707113,393
-155.770194986072,20.2071129707113,393
-155.75348189415,20.2071129707113,248
-155.736768802228,20.2071129707113,248
-155.720055710306,20.2071129707113,69
-155.703342618384,20.2071129707113,-7
-155.686629526462,20.2071129707113,-47
-155.66991643454,20.2071129707113,-155
-155.653203342618,20.2071129707113,-215
-155.636490250696,20.2071129707113,-334
-155.619777158774,20.2071129707113,-405
-155.603064066852,20.2071129707113,-540
-155.58635097493,20.2071129707113,-540
-155.569637883008,20.2071129707113,-667
-155.552924791086,20.2071129707113,-667
-155.536211699164,20.2071129707113,-750
-155.519498607242,20.2071129707113,-750
-155.50278551532,20.2071129707113,-860
-155.486072423398,20.2071129707113,-860
-155.469359331476,20.2071129707113,-858
-155.452646239554,20.2071129707113,-858
-155.435933147632,20.2071129707113,-896
-155.41922005571,20.2071129707113,-951
-155.402506963788,20.2071129707113,-981
-155.385793871866,20.2071129707113,-1021
-155.369080779944,20.2071129707113,-1153
-155.352367688022,20.2071129707113,-2125
-155.3356545961,20.2071129707113,-2125
-155.318941504178,20.2071129707113,-2373
-155.302228412256,20.2071129707113,-2373
-155.285515320334,20.2071129707113,-2608
-155.268802228412,20.2071129707113,-2608
-155.25208913649,20.2071129707113,-2801
-155.235376044568,20.2071129707113,-2801
-155.218662952646,20.2071129707113,-2837
-155.201949860724,20.2071129707113,-2859
-155.185236768802,20.2071129707113,-2898
-155.16852367688,20.2071129707113,-2926
-155.151810584958,20.2071129707113,-2917
-155.135097493036,20.2071129707113,-2934
-155.118384401114,20.2071129707113,-3074
-155.101671309192,20.2071129707113,-3507
-155.08495821727,20.2071129707113,-3507
-155.068245125348,20.2071129707113,-3825
-155.051532033426,20.2071129707113,-3825
-155.034818941504,20.2071129707113,-3922
-155.018105849582,20.2071129707113,-3922
-155.00139275766,20.2071129707113,-4128
-154.984679665738,20.2071129707113,-4128
-154.967966573816,20.2071129707113,-4346
-154.951253481894,20.2071129707113,-4630
-154.934540389972,20.2071129707113,-4912
-154.91782729805,20.2071129707113,-5158
-154.901114206128,20.2071129707113,-5269
-154.884401114206,20.2071129707113,-5282
-154.867688022284,20.2071129707113,-5302
-154.850974930362,20.2071129707113,-5313
-154.83426183844,20.2071129707113,-5313
-154.817548746518,20.2071129707113,-5367
-154.800835654596,20.2071129707113,-5367
-154.784122562674,20.2071129707113,-5423
-154.767409470752,20.2071129707113,-5423
-154.75069637883,20.2071129707113,-5527
-154.733983286908,20.2071129707113,-5527
-154.717270194986,20.2071129707113,-5535
-154.700557103064,20.2071129707113,-5526
-154.683844011142,20.2071129707113,-5524
-154.66713091922,20.2071129707113,-5529
-154.650417827298,20.2071129707113,-5554
-154.633704735376,20.2071129707113,-5560
-154.616991643454,20.2071129707113,-5548
-154.600278551532,20.2071129707113,-5571
-154.58356545961,20.2071129707113,-5571
-154.566852367688,20.2071129707113,-5567
-154.550139275766,20.2071129707113,-5567
-154.533426183844,20.2071129707113,-5554
-154.516713091922,20.2071129707113,-5554
-154.5,20.2071129707113,-5540
-160.5,20.1903765690377,-4630
-160.483286908078,20.1903765690377,-4629
-160.466573816156,20.1903765690377,-4629
-160.449860724234,20.1903765690377,-4629
-160.433147632312,20.1903765690377,-4628
-160.41643454039,20.1903765690377,-4628
-160.399721448468,20.1903765690377,-4627
-160.383008356546,20.1903765690377,-4625
-160.366295264624,20.1903765690377,-4624
-160.349582172702,20.1903765690377,-4624
-160.33286908078,20.1903765690377,-4623
-160.316155988858,20.1903765690377,-4623
-160.299442896936,20.1903765690377,-4620
-160.282729805014,20.1903765690377,-4620
-160.266016713092,20.1903765690377,-4617
-160.24930362117,20.1903765690377,-4617
-160.232590529248,20.1903765690377,-4616
-160.215877437326,20.1903765690377,-4614
-160.199164345404,20.1903765690377,-4612
-160.182451253482,20.1903765690377,-4611
-160.16573816156,20.1903765690377,-4606
-160.149025069638,20.1903765690377,-4601
-160.132311977716,20.1903765690377,-4594
-160.115598885794,20.1903765690377,-4591
-160.098885793872,20.1903765690377,-4591
-160.08217270195,20.1903765690377,-4593
-160.065459610028,20.1903765690377,-4593
-160.048746518106,20.1903765690377,-4586
-160.032033426184,20.1903765690377,-4586
-160.015320334262,20.1903765690377,-4576
-159.99860724234,20.1903765690377,-4576
-159.981894150418,20.1903765690377,-4573
-159.965181058496,20.1903765690377,-4567
-159.948467966574,20.1903765690377,-4563
-159.931754874652,20.1903765690377,-4554
-159.91504178273,20.1903765690377,-4550
-159.898328690808,20.1903765690377,-4556
-159.881615598886,20.1903765690377,-4565
-159.864902506964,20.1903765690377,-4567
-159.848189415042,20.1903765690377,-4567
-159.83147632312,20.1903765690377,-4557
-159.814763231198,20.1903765690377,-4557
-159.798050139276,20.1903765690377,-4551
-159.781337047354,20.1903765690377,-4551
-159.764623955432,20.1903765690377,-4547
-159.74791086351,20.1903765690377,-4547
-159.731197771588,20.1903765690377,-4544
-159.714484679666,20.1903765690377,-4542
-159.697771587744,20.1903765690377,-4538
-159.681058495822,20.1903765690377,-4535
-159.6643454039,20.1903765690377,-4533
-159.647632311978,20.1903765690377,-4531
-159.630919220056,20.1903765690377,-4527
-159.614206128134,20.1903765690377,-4519
-159.597493036212,20.1903765690377,-4519
-159.58077994429,20.1903765690377,-4512
-159.564066852368,20.1903765690377,-4512
-159.547353760446,20.1903765690377,-4506
-159.530640668524,20.1903765690377,-4506
-159.513927576602,20.1903765690377,-4500
-159.49721448468,20.1903765690377,-4500
-159.480501392758,20.1903765690377,-4498
-159.463788300836,20.1903765690377,-4495
-159.447075208914,20.1903765690377,-4492
-159.430362116992,20.1903765690377,-4489
-159.41364902507,20.1903765690377,-4485
-159.396935933148,20.1903765690377,-4482
-159.380222841226,20.1903765690377,-4479
-159.363509749304,20.1903765690377,-4471
-159.346796657382,20.1903765690377,-4471
-159.33008356546,20.1903765690377,-4465
-159.313370473538,20.1903765690377,-4465
-159.296657381616,20.1903765690377,-4462
-159.279944289694,20.1903765690377,-4462
-159.263231197772,20.1903765690377,-4462
-159.24651810585,20.1903765690377,-4462
-159.229805013928,20.1903765690377,-4459
-159.213091922006,20.1903765690377,-4455
-159.196378830084,20.1903765690377,-4449
-159.179665738162,20.1903765690377,-4443
-159.16295264624,20.1903765690377,-4442
-159.146239554318,20.1903765690377,-4442
-159.129526462396,20.1903765690377,-4441
-159.112813370474,20.1903765690377,-4439
-159.096100278552,20.1903765690377,-4439
-159.07938718663,20.1903765690377,-4439
-159.062674094708,20.1903765690377,-4439
-159.045961002786,20.1903765690377,-4434
-159.029247910864,20.1903765690377,-4434
-159.012534818942,20.1903765690377,-4424
-158.995821727019,20.1903765690377,-4424
-158.979108635098,20.1903765690377,-4424
-158.962395543175,20.1903765690377,-4425
-158.945682451253,20.1903765690377,-4429
-158.928969359331,20.1903765690377,-4443
-158.912256267409,20.1903765690377,-4430
-158.895543175487,20.1903765690377,-4342
-158.878830083565,20.1903765690377,-4223
-158.862116991643,20.1903765690377,-4062
-158.845403899721,20.1903765690377,-4062
-158.828690807799,20.1903765690377,-4159
-158.811977715877,20.1903765690377,-4159
-158.795264623955,20.1903765690377,-4281
-158.778551532033,20.1903765690377,-4281
-158.761838440111,20.1903765690377,-4384
-158.745125348189,20.1903765690377,-4384
-158.728412256267,20.1903765690377,-4405
-158.711699164345,20.1903765690377,-4405
-158.694986072423,20.1903765690377,-4401
-158.678272980501,20.1903765690377,-4397
-158.661559888579,20.1903765690377,-4392
-158.644846796657,20.1903765690377,-4393
-158.628133704735,20.1903765690377,-4372
-158.611420612813,20.1903765690377,-4361
-158.594707520891,20.1903765690377,-4361
-158.577994428969,20.1903765690377,-4353
-158.561281337047,20.1903765690377,-4353
-158.544568245125,20.1903765690377,-4362
-158.527855153203,20.1903765690377,-4362
-158.511142061281,20.1903765690377,-4394
-158.494428969359,20.1903765690377,-4394
-158.477715877437,20.1903765690377,-4399
-158.461002785515,20.1903765690377,-4405
-158.444289693593,20.1903765690377,-4407
-158.427576601671,20.1903765690377,-4408
