"Year","County","Indicator","val.mean","val.se"
2016,"Kaua‘i County","PopDensity.Thousands",0.493415483966667,0.241670693229376
2016,"Kaua‘i County","Pounds.Thousands1000",13.2887507745556,2.86447749350143
2016,"Kaua‘i County","RecFshTrps1000",17.3726790304444,9.53537176116542
2016,"Maui County","CommPermits1000",2.72502528261538,0.719122119037201
2016,"Maui County","Dealers1000",0.442208392538462,0.139123413254597
2016,"Maui County","Dollars.Thousands1000",28.1051739940295,8.30143365193595
2016,"Maui County","PCTWaterCover",40.1044836304286,5.44716373040854
2016,"Maui County","PopDensity.Thousands",0.833684642385539,0.446543625702848
2016,"Maui County","Pounds.Thousands1000",9.85428631469231,4.40330914434606
2016,"Maui County","RecFshTrps1000",14.9004044381538,6.41630821845009
2017,"Hawai‘i County","CommPermits1000",2.99599655532942,0.428441279343819
2017,"Hawai‘i County","Dealers1000",0.117138133171429,0.0360313505444623
2017,"Hawai‘i County","Dollars.Thousands1000",35.9996724763418,8.20765689630259
2017,"Hawai‘i County","PCTWaterCover",22.4580523474167,3.45262489492774
2017,"Hawai‘i County","PopDensity.Thousands",0.0570711763004167,0.0150962741752223
2017,"Hawai‘i County","Pounds.Thousands1000",10.7802561846693,2.49192493874147
2017,"Hawai‘i County","RecFshTrps1000",9.94478448508333,7.90068228672926
2017,"Honolulu County","CommPermits1000",0.964477701035977,0.179964514618556
2017,"Honolulu County","Dealers1000",0.0318578756773217,0.00789772260087991
2017,"Honolulu County","Dollars.Thousands1000",50.0076760941777,19.2077416422675
2017,"Honolulu County","PCTWaterCover",48.6649588305714,10.9057871464733
2017,"Honolulu County","PopDensity.Thousands",1.52762563897143,0.566694830344921
2017,"Honolulu County","Pounds.Thousands1000",13.6157550318291,5.12965010035722
2017,"Honolulu County","RecFshTrps1000",5.96357700957143,3.78591584427645
2017,"Kaua‘i County","CommPermits1000",3.53410300723894,0.606426348813345
2017,"Kaua‘i County","Dealers1000",0.37988803923346,0.115840529189321
2017,"Kaua‘i County","Dollars.Thousands1000",31.1361844593535,7.38345898474824
2017,"Kaua‘i County","PCTWaterCover",49.51175107,6.38773213873522
2017,"Kaua‘i County","PopDensity.Thousands",0.485188695085556,0.233798357349122
2017,"Kaua‘i County","Pounds.Thousands1000",10.8584729896705,2.22740754512042
2017,"Kaua‘i County","RecFshTrps1000",23.1307500756667,14.4359256563765
2017,"Maui County","CommPermits1000",2.04494838329333,0.42110872926107
2017,"Maui County","Dealers1000",0.532143825866212,0.213099808302404
2017,"Maui County","Dollars.Thousands1000",29.6042559647537,9.1514062945489
2017,"Maui County","PCTWaterCover",40.1045144743571,5.44717007461725
2017,"Maui County","PopDensity.Thousands",0.847845958765462,0.455533501320094
2017,"Maui County","Pounds.Thousands1000",6.78749381310334,2.39476490963312
2017,"Maui County","RecFshTrps1000",11.9315697266923,4.71581662925571
2018,"Hawai‘i County","CommPermits1000",2.74703338666667,0.408897851473248
2018,"Hawai‘i County","Dealers1000",0.1481503865,0.0429822540688306
